HourOfDay	DayOfWeek	WeekOfYear	Month	SolarSurface	AvgGenArea	Consumed	UvIndex	GeneratedSolar
23	2	35	8	8.00	1.00	1989.00	0.00	7.92
23	2	35	8	12.00	1.00	2518.00	0.00	11.28
23	2	35	8	14.00	1.00	1859.00	0.00	13.02
23	2	35	8	10.00	1.00	13.00	0.00	9.40
23	2	35	8	18.00	1.00	1513.00	0.00	17.82
23	2	35	8	17.00	1.00	1479.00	0.00	16.83
23	2	35	8	13.00	1.00	3708.00	0.00	13.00
0	3	35	8	15.00	1.00	3069.00	0.00	14.40
0	3	35	8	10.00	1.00	2499.00	0.00	10.40
0	3	35	8	8.00	1.00	2556.00	0.00	8.00
0	3	35	8	8.00	1.00	855.00	0.00	8.48
0	3	35	8	12.00	1.00	207.00	0.00	12.12
0	3	35	8	14.00	1.00	34.00	0.00	14.84
0	3	35	8	10.00	1.00	2695.00	0.00	10.80
0	3	35	8	18.00	1.00	1799.00	0.00	17.10
0	3	35	8	17.00	1.00	1507.00	0.00	18.36
0	3	35	8	13.00	1.00	1402.00	0.00	13.52
1	3	35	8	15.00	1.00	2558.00	0.00	13.80
1	3	35	8	10.00	1.00	3613.00	0.00	10.30
1	3	35	8	8.00	1.00	3595.00	0.00	7.84
1	3	35	8	8.00	1.00	2889.00	0.00	7.36
1	3	35	8	12.00	1.00	146.00	0.00	12.36
1	3	35	8	14.00	1.00	2348.00	0.00	13.86
1	3	35	8	10.00	1.00	1883.00	0.00	10.50
1	3	35	8	18.00	1.00	867.00	0.00	19.08
1	3	35	8	17.00	1.00	3086.00	0.00	17.51
1	3	35	8	13.00	1.00	3479.00	0.00	11.83
2	3	35	8	15.00	1.00	1126.00	0.00	14.55
2	3	35	8	10.00	1.00	692.00	0.00	10.80
2	3	35	8	8.00	1.00	667.00	0.00	8.48
2	3	35	8	8.00	1.00	2202.00	0.00	8.00
2	3	35	8	12.00	1.00	8.00	0.00	12.48
2	3	35	8	14.00	1.00	484.00	0.00	13.86
2	3	35	8	10.00	1.00	752.00	0.00	10.20
2	3	35	8	18.00	1.00	2677.00	0.00	19.08
2	3	35	8	17.00	1.00	3385.00	0.00	15.47
2	3	35	8	13.00	1.00	2491.00	0.00	12.22
3	3	35	8	15.00	1.00	487.00	0.00	15.00
3	3	35	8	10.00	1.00	2180.00	0.00	10.00
3	3	35	8	8.00	1.00	904.00	0.00	8.08
3	3	35	8	8.00	1.00	1919.00	0.00	7.52
3	3	35	8	12.00	1.00	153.00	0.00	12.84
3	3	35	8	14.00	1.00	548.00	0.00	14.70
3	3	35	8	10.00	1.00	3462.00	0.00	9.50
3	3	35	8	18.00	1.00	3325.00	0.00	19.62
3	3	35	8	17.00	1.00	2064.00	0.00	17.68
3	3	35	8	13.00	1.00	993.00	0.00	11.83
4	3	35	8	15.00	1.00	2286.00	0.00	14.55
4	3	35	8	10.00	1.00	2653.00	0.00	10.90
4	3	35	8	8.00	1.00	1505.00	0.00	8.08
4	3	35	8	8.00	1.00	2317.00	0.00	8.72
4	3	35	8	12.00	1.00	582.00	0.00	12.36
4	3	35	8	14.00	1.00	3399.00	0.00	12.88
4	3	35	8	10.00	1.00	1855.00	0.00	10.10
4	3	35	8	18.00	1.00	961.00	0.00	17.46
4	3	35	8	17.00	1.00	1492.00	0.00	17.68
4	3	35	8	13.00	1.00	2371.00	0.00	13.26
5	3	35	8	15.00	1.00	148.00	0.00	16.20
5	3	35	8	10.00	1.00	2848.00	0.00	10.30
5	3	35	8	8.00	1.00	1339.00	0.00	7.52
5	3	35	8	8.00	1.00	3074.00	0.00	8.48
5	3	35	8	12.00	1.00	3936.00	0.00	11.16
5	3	35	8	14.00	1.00	2257.00	0.00	15.12
5	3	35	8	10.00	1.00	3853.00	0.00	10.50
5	3	35	8	18.00	1.00	3786.00	0.00	16.92
5	3	35	8	17.00	1.00	3544.00	0.00	15.64
5	3	35	8	13.00	1.00	722.00	0.00	14.17
6	3	35	8	15.00	1.00	2652.00	0.00	14.25
6	3	35	8	10.00	1.00	2863.00	0.00	10.60
6	3	35	8	8.00	1.00	3615.00	0.00	8.64
6	3	35	8	8.00	1.00	3309.00	0.00	8.08
6	3	35	8	12.00	1.00	3002.00	0.00	12.00
6	3	35	8	14.00	1.00	1403.00	0.00	12.74
6	3	35	8	10.00	1.00	1975.00	0.00	10.70
6	3	35	8	18.00	1.00	1394.00	0.00	17.28
6	3	35	8	17.00	1.00	1047.00	0.00	18.19
6	3	35	8	13.00	1.00	928.00	0.00	12.74
7	3	35	8	15.00	81.00	741.00	5.00	1215.00
7	3	35	8	10.00	81.00	2684.00	5.00	785.70
7	3	35	8	8.00	81.00	2292.00	5.00	602.64
7	3	35	8	8.00	81.00	2389.00	5.00	589.68
7	3	35	8	12.00	81.00	1624.00	5.00	913.68
7	3	35	8	14.00	81.00	3383.00	5.00	1031.94
7	3	35	8	10.00	81.00	1752.00	5.00	785.70
7	3	35	8	18.00	81.00	1050.00	5.00	1399.68
7	3	35	8	17.00	81.00	3898.00	5.00	1294.38
7	3	35	8	13.00	81.00	1378.00	5.00	1116.18
8	3	35	8	15.00	161.00	15.00	10.00	2535.75
8	3	35	8	10.00	161.00	1791.00	10.00	1529.50
8	3	35	8	8.00	161.00	2388.00	10.00	1378.16
8	3	35	8	8.00	161.00	1071.00	10.00	1326.64
8	3	35	8	12.00	161.00	3563.00	10.00	1970.64
8	3	35	8	14.00	161.00	3547.00	10.00	2051.14
8	3	35	8	10.00	161.00	2993.00	10.00	1593.90
8	3	35	8	18.00	161.00	356.00	10.00	2955.96
8	3	35	8	17.00	161.00	618.00	10.00	2600.15
8	3	35	8	13.00	161.00	1315.00	10.00	2093.00
9	3	35	8	15.00	241.00	3915.00	15.00	3831.90
9	3	35	8	10.00	241.00	435.00	15.00	2458.20
9	3	35	8	8.00	241.00	1018.00	15.00	1985.84
9	3	35	8	8.00	241.00	1846.00	15.00	2101.52
9	3	35	8	12.00	241.00	250.00	15.00	2689.56
9	3	35	8	14.00	241.00	3626.00	15.00	3104.08
9	3	35	8	10.00	241.00	291.00	15.00	2361.80
9	3	35	8	18.00	241.00	2175.00	15.00	4294.62
9	3	35	8	17.00	241.00	3737.00	15.00	4424.76
9	3	35	8	13.00	241.00	2406.00	15.00	3289.65
10	3	35	8	15.00	401.00	3289.00	25.00	6496.20
10	3	35	8	10.00	401.00	1338.00	25.00	4370.90
10	3	35	8	8.00	401.00	822.00	25.00	3079.68
10	3	35	8	8.00	401.00	2582.00	25.00	3111.76
10	3	35	8	12.00	401.00	932.00	25.00	5100.72
10	3	35	8	14.00	401.00	236.00	25.00	6119.26
10	3	35	8	10.00	401.00	1934.00	25.00	3969.90
10	3	35	8	18.00	401.00	3118.00	25.00	7218.00
10	3	35	8	17.00	401.00	592.00	25.00	6612.49
10	3	35	8	13.00	401.00	2525.00	25.00	5473.65
11	3	35	8	15.00	641.00	821.00	40.00	9807.30
11	3	35	8	10.00	641.00	2317.00	40.00	5833.10
11	3	35	8	8.00	641.00	641.00	40.00	5384.40
11	3	35	8	8.00	641.00	1597.00	40.00	5025.44
11	3	35	8	12.00	641.00	366.00	40.00	7307.40
11	3	35	8	14.00	641.00	1391.00	40.00	8345.82
11	3	35	8	10.00	641.00	3665.00	40.00	6217.70
11	3	35	8	18.00	641.00	3968.00	40.00	11307.24
11	3	35	8	17.00	641.00	1078.00	40.00	9807.30
11	3	35	8	13.00	641.00	1819.00	40.00	8749.65
12	3	35	8	15.00	961.00	1250.00	60.00	15424.05
12	3	35	8	10.00	961.00	3764.00	60.00	9898.30
12	3	35	8	8.00	961.00	318.00	60.00	6996.08
12	3	35	8	8.00	961.00	3867.00	60.00	7534.24
12	3	35	8	12.00	961.00	2775.00	60.00	11532.00
12	3	35	8	14.00	961.00	3130.00	60.00	12377.68
12	3	35	8	10.00	961.00	625.00	60.00	8841.20
12	3	35	8	18.00	961.00	2812.00	60.00	18854.82
12	3	35	8	17.00	961.00	1513.00	60.00	16990.48
12	3	35	8	13.00	961.00	726.00	60.00	12617.93
13	3	35	8	15.00	641.00	3907.00	40.00	10095.75
13	3	35	8	10.00	641.00	2854.00	40.00	6217.70
13	3	35	8	8.00	641.00	2536.00	40.00	4666.48
13	3	35	8	8.00	641.00	2165.00	40.00	5281.84
13	3	35	8	12.00	641.00	2150.00	40.00	6999.72
13	3	35	8	14.00	641.00	529.00	40.00	9422.70
13	3	35	8	10.00	641.00	1339.00	40.00	6217.70
13	3	35	8	18.00	641.00	1315.00	40.00	12114.90
13	3	35	8	17.00	641.00	615.00	40.00	10897.00
13	3	35	8	13.00	641.00	2705.00	40.00	8249.67
14	3	35	8	15.00	401.00	1882.00	25.00	6255.60
14	3	35	8	10.00	401.00	2329.00	25.00	4290.70
14	3	35	8	8.00	401.00	1508.00	25.00	3464.64
14	3	35	8	8.00	401.00	852.00	25.00	3015.52
14	3	35	8	12.00	401.00	2873.00	25.00	5245.08
14	3	35	8	14.00	401.00	2581.00	25.00	5333.30
14	3	35	8	10.00	401.00	2352.00	25.00	4130.30
14	3	35	8	18.00	401.00	3607.00	25.00	7434.54
14	3	35	8	17.00	401.00	3775.00	25.00	7362.36
14	3	35	8	13.00	401.00	1791.00	25.00	5577.91
15	3	35	8	15.00	241.00	3634.00	15.00	3506.55
15	3	35	8	10.00	241.00	26.00	15.00	2602.80
15	3	35	8	8.00	241.00	53.00	15.00	2082.24
15	3	35	8	8.00	241.00	3248.00	15.00	1889.44
15	3	35	8	12.00	241.00	2535.00	15.00	2834.16
15	3	35	8	14.00	241.00	2304.00	15.00	3137.82
15	3	35	8	10.00	241.00	3614.00	15.00	2578.70
15	3	35	8	18.00	241.00	1194.00	15.00	4294.62
15	3	35	8	17.00	241.00	3153.00	15.00	3769.24
15	3	35	8	13.00	241.00	2791.00	15.00	3289.65
16	3	35	8	15.00	161.00	1915.00	10.00	2366.70
16	3	35	8	10.00	161.00	1380.00	10.00	1626.10
16	3	35	8	8.00	161.00	453.00	10.00	1223.60
16	3	35	8	8.00	161.00	3167.00	10.00	1262.24
16	3	35	8	12.00	161.00	3403.00	10.00	1970.64
16	3	35	8	14.00	161.00	2415.00	10.00	2186.38
16	3	35	8	10.00	161.00	208.00	10.00	1529.50
16	3	35	8	18.00	161.00	3206.00	10.00	2753.10
16	3	35	8	17.00	161.00	3402.00	10.00	2764.37
16	3	35	8	13.00	161.00	3739.00	10.00	2134.86
17	3	35	8	15.00	161.00	1558.00	10.00	2632.35
17	3	35	8	10.00	161.00	1288.00	10.00	1706.60
17	3	35	8	8.00	161.00	2754.00	10.00	1300.88
17	3	35	8	8.00	161.00	3144.00	10.00	1352.40
17	3	35	8	12.00	161.00	1558.00	10.00	1777.44
17	3	35	8	14.00	161.00	619.00	10.00	2366.70
17	3	35	8	10.00	161.00	682.00	10.00	1497.30
17	3	35	8	18.00	161.00	3638.00	10.00	2608.20
17	3	35	8	17.00	161.00	2244.00	10.00	2627.52
17	3	35	8	13.00	161.00	3297.00	10.00	2176.72
18	3	35	8	15.00	241.00	2448.00	15.00	3651.15
18	3	35	8	10.00	241.00	2210.00	15.00	2241.30
18	3	35	8	8.00	241.00	2211.00	15.00	1812.32
18	3	35	8	8.00	241.00	3314.00	15.00	1831.60
18	3	35	8	12.00	241.00	2678.00	15.00	2949.84
18	3	35	8	14.00	241.00	1084.00	15.00	3508.96
18	3	35	8	10.00	241.00	3326.00	15.00	2217.20
18	3	35	8	18.00	241.00	179.00	15.00	4511.52
18	3	35	8	17.00	241.00	1062.00	15.00	4219.91
18	3	35	8	13.00	241.00	2341.00	15.00	3289.65
19	3	35	8	15.00	1.00	2626.00	0.00	14.40
19	3	35	8	10.00	1.00	1037.00	0.00	10.30
19	3	35	8	8.00	1.00	932.00	0.00	7.28
19	3	35	8	8.00	1.00	469.00	0.00	7.84
19	3	35	8	12.00	1.00	1517.00	0.00	10.80
19	3	35	8	14.00	1.00	23.00	0.00	13.86
19	3	35	8	10.00	1.00	3285.00	0.00	9.20
19	3	35	8	18.00	1.00	1449.00	0.00	17.46
19	3	35	8	17.00	1.00	1033.00	0.00	15.98
19	3	35	8	13.00	1.00	44.00	0.00	11.83
20	3	35	8	15.00	1.00	3748.00	0.00	14.55
20	3	35	8	10.00	1.00	1794.00	0.00	9.30
20	3	35	8	8.00	1.00	2045.00	0.00	8.24
20	3	35	8	8.00	1.00	1388.00	0.00	7.20
20	3	35	8	12.00	1.00	3883.00	0.00	11.76
20	3	35	8	14.00	1.00	235.00	0.00	13.16
20	3	35	8	10.00	1.00	593.00	0.00	10.50
20	3	35	8	18.00	1.00	3656.00	0.00	17.82
20	3	35	8	17.00	1.00	3624.00	0.00	18.36
20	3	35	8	13.00	1.00	66.00	0.00	12.87
21	3	35	8	15.00	1.00	698.00	0.00	13.80
21	3	35	8	10.00	1.00	951.00	0.00	10.50
21	3	35	8	8.00	1.00	2912.00	0.00	7.44
21	3	35	8	8.00	1.00	1289.00	0.00	7.44
21	3	35	8	12.00	1.00	1455.00	0.00	11.88
21	3	35	8	14.00	1.00	1648.00	0.00	14.84
21	3	35	8	10.00	1.00	3089.00	0.00	9.30
21	3	35	8	18.00	1.00	1642.00	0.00	16.74
21	3	35	8	17.00	1.00	910.00	0.00	16.83
21	3	35	8	13.00	1.00	2238.00	0.00	13.26
22	3	35	8	15.00	1.00	321.00	0.00	14.10
22	3	35	8	10.00	1.00	267.00	0.00	10.30
22	3	35	8	8.00	1.00	1688.00	0.00	7.36
22	3	35	8	8.00	1.00	3883.00	0.00	7.52
22	3	35	8	12.00	1.00	1804.00	0.00	11.52
22	3	35	8	14.00	1.00	1276.00	0.00	13.72
22	3	35	8	10.00	1.00	238.00	0.00	10.50
22	3	35	8	18.00	1.00	904.00	0.00	19.26
22	3	35	8	17.00	1.00	3734.00	0.00	15.64
22	3	35	8	13.00	1.00	3714.00	0.00	12.35
23	3	35	8	15.00	1.00	2760.00	0.00	14.55
23	3	35	8	10.00	1.00	333.00	0.00	10.70
23	3	35	8	8.00	1.00	3318.00	0.00	7.44
23	3	35	8	8.00	1.00	30.00	0.00	8.56
23	3	35	8	12.00	1.00	275.00	0.00	13.08
23	3	35	8	14.00	1.00	2842.00	0.00	13.72
23	3	35	8	10.00	1.00	3692.00	0.00	9.60
23	3	35	8	18.00	1.00	195.00	0.00	18.90
23	3	35	8	17.00	1.00	2906.00	0.00	17.00
23	3	35	8	13.00	1.00	3076.00	0.00	11.83
0	4	35	8	15.00	1.00	728.00	0.00	15.00
0	4	35	8	10.00	1.00	69.00	0.00	10.90
0	4	35	8	8.00	1.00	2005.00	0.00	8.64
0	4	35	8	8.00	1.00	533.00	0.00	8.16
0	4	35	8	12.00	1.00	3845.00	0.00	12.84
0	4	35	8	14.00	1.00	2211.00	0.00	13.30
0	4	35	8	10.00	1.00	2696.00	0.00	10.90
0	4	35	8	18.00	1.00	2127.00	0.00	16.92
0	4	35	8	17.00	1.00	2357.00	0.00	15.81
0	4	35	8	13.00	1.00	1236.00	0.00	14.04
1	4	35	8	15.00	1.00	882.00	0.00	15.15
1	4	35	8	10.00	1.00	1107.00	0.00	9.00
1	4	35	8	8.00	1.00	2858.00	0.00	7.20
1	4	35	8	8.00	1.00	3409.00	0.00	7.20
1	4	35	8	12.00	1.00	3342.00	0.00	11.40
1	4	35	8	14.00	1.00	1677.00	0.00	14.56
1	4	35	8	10.00	1.00	1958.00	0.00	10.60
1	4	35	8	18.00	1.00	714.00	0.00	17.64
1	4	35	8	17.00	1.00	3454.00	0.00	17.68
1	4	35	8	13.00	1.00	2604.00	0.00	11.96
2	4	35	8	15.00	1.00	2938.00	0.00	13.95
2	4	35	8	10.00	1.00	3999.00	0.00	9.20
2	4	35	8	8.00	1.00	3504.00	0.00	8.48
2	4	35	8	8.00	1.00	2522.00	0.00	8.32
2	4	35	8	12.00	1.00	1055.00	0.00	12.48
2	4	35	8	14.00	1.00	3654.00	0.00	14.84
2	4	35	8	10.00	1.00	3164.00	0.00	10.60
2	4	35	8	18.00	1.00	1131.00	0.00	16.92
2	4	35	8	17.00	1.00	2808.00	0.00	15.81
2	4	35	8	13.00	1.00	901.00	0.00	14.17
3	4	35	8	15.00	1.00	3137.00	0.00	14.85
3	4	35	8	10.00	1.00	219.00	0.00	10.70
3	4	35	8	8.00	1.00	3385.00	0.00	7.52
3	4	35	8	8.00	1.00	1922.00	0.00	8.32
3	4	35	8	12.00	1.00	96.00	0.00	11.28
3	4	35	8	14.00	1.00	1348.00	0.00	14.84
3	4	35	8	10.00	1.00	1056.00	0.00	9.80
3	4	35	8	18.00	1.00	3282.00	0.00	16.56
3	4	35	8	17.00	1.00	45.00	0.00	15.64
3	4	35	8	13.00	1.00	588.00	0.00	12.87
4	4	35	8	15.00	1.00	1541.00	0.00	16.35
4	4	35	8	10.00	1.00	10.00	0.00	9.20
4	4	35	8	8.00	1.00	3236.00	0.00	8.72
4	4	35	8	8.00	1.00	178.00	0.00	8.16
4	4	35	8	12.00	1.00	584.00	0.00	11.40
4	4	35	8	14.00	1.00	45.00	0.00	12.60
4	4	35	8	10.00	1.00	3677.00	0.00	10.70
4	4	35	8	18.00	1.00	1639.00	0.00	16.74
4	4	35	8	17.00	1.00	259.00	0.00	18.19
4	4	35	8	13.00	1.00	3827.00	0.00	13.65
5	4	35	8	15.00	1.00	1049.00	0.00	13.95
5	4	35	8	10.00	1.00	2799.00	0.00	9.70
5	4	35	8	8.00	1.00	2049.00	0.00	7.84
5	4	35	8	8.00	1.00	2198.00	0.00	7.92
5	4	35	8	12.00	1.00	1578.00	0.00	12.36
5	4	35	8	14.00	1.00	648.00	0.00	13.02
5	4	35	8	10.00	1.00	3392.00	0.00	9.40
5	4	35	8	18.00	1.00	411.00	0.00	17.10
5	4	35	8	17.00	1.00	3468.00	0.00	17.51
5	4	35	8	13.00	1.00	1721.00	0.00	11.83
6	4	35	8	15.00	1.00	2699.00	0.00	14.10
6	4	35	8	10.00	1.00	410.00	0.00	9.40
6	4	35	8	8.00	1.00	3238.00	0.00	7.20
6	4	35	8	8.00	1.00	2105.00	0.00	7.92
6	4	35	8	12.00	1.00	2825.00	0.00	10.92
6	4	35	8	14.00	1.00	159.00	0.00	15.26
6	4	35	8	10.00	1.00	2067.00	0.00	9.40
6	4	35	8	18.00	1.00	2846.00	0.00	19.62
6	4	35	8	17.00	1.00	1722.00	0.00	15.30
6	4	35	8	13.00	1.00	1905.00	0.00	13.13
7	4	35	8	15.00	81.00	233.00	5.00	1166.40
7	4	35	8	10.00	81.00	3524.00	5.00	785.70
7	4	35	8	8.00	81.00	3381.00	5.00	706.32
7	4	35	8	8.00	81.00	90.00	5.00	680.40
7	4	35	8	12.00	81.00	255.00	5.00	1001.16
7	4	35	8	14.00	81.00	3997.00	5.00	1190.70
7	4	35	8	10.00	81.00	1328.00	5.00	882.90
7	4	35	8	18.00	81.00	1937.00	5.00	1516.32
7	4	35	8	17.00	81.00	1130.00	5.00	1253.07
7	4	35	8	13.00	81.00	2538.00	5.00	1084.59
8	4	35	8	15.00	161.00	3770.00	10.00	2173.50
8	4	35	8	10.00	161.00	3879.00	10.00	1593.90
8	4	35	8	8.00	161.00	567.00	10.00	1262.24
8	4	35	8	8.00	161.00	2851.00	10.00	1391.04
8	4	35	8	12.00	161.00	2162.00	10.00	2067.24
8	4	35	8	14.00	161.00	902.00	10.00	2073.68
8	4	35	8	10.00	161.00	2364.00	10.00	1545.60
8	4	35	8	18.00	161.00	734.00	10.00	2637.18
8	4	35	8	17.00	161.00	1299.00	10.00	2627.52
8	4	35	8	13.00	161.00	689.00	10.00	1925.56
9	4	35	8	15.00	241.00	1784.00	15.00	3253.50
9	4	35	8	10.00	241.00	148.00	15.00	2578.70
9	4	35	8	8.00	241.00	3819.00	15.00	2101.52
9	4	35	8	8.00	241.00	3671.00	15.00	1735.20
9	4	35	8	12.00	241.00	2019.00	15.00	3036.60
9	4	35	8	14.00	241.00	2879.00	15.00	3475.22
9	4	35	8	10.00	241.00	3695.00	15.00	2506.40
9	4	35	8	18.00	241.00	1594.00	15.00	4251.24
9	4	35	8	17.00	241.00	1594.00	15.00	4178.94
9	4	35	8	13.00	241.00	3299.00	15.00	3070.34
10	4	35	8	15.00	401.00	279.00	25.00	6496.20
10	4	35	8	10.00	401.00	515.00	25.00	3729.30
10	4	35	8	8.00	401.00	2121.00	25.00	3496.72
10	4	35	8	8.00	401.00	1630.00	25.00	3304.24
10	4	35	8	12.00	401.00	2139.00	25.00	4523.28
10	4	35	8	14.00	401.00	2930.00	25.00	5221.02
10	4	35	8	10.00	401.00	2049.00	25.00	3689.20
10	4	35	8	18.00	401.00	2399.00	25.00	7362.36
10	4	35	8	17.00	401.00	1660.00	25.00	6203.47
10	4	35	8	13.00	401.00	1942.00	25.00	4691.70
11	4	35	8	15.00	641.00	3977.00	40.00	8749.65
11	4	35	8	10.00	641.00	1425.00	40.00	6922.80
11	4	35	8	8.00	641.00	1527.00	40.00	5486.96
11	4	35	8	8.00	641.00	1544.00	40.00	5076.72
11	4	35	8	12.00	641.00	2766.00	40.00	7153.56
11	4	35	8	14.00	641.00	3635.00	40.00	9063.74
11	4	35	8	10.00	641.00	1248.00	40.00	6858.70
11	4	35	8	18.00	641.00	3837.00	40.00	10845.72
11	4	35	8	17.00	641.00	2921.00	40.00	10352.15
11	4	35	8	13.00	641.00	1689.00	40.00	7583.03
12	4	35	8	15.00	961.00	2539.00	60.00	13694.25
12	4	35	8	10.00	961.00	1063.00	60.00	9898.30
12	4	35	8	8.00	961.00	3690.00	60.00	7380.48
12	4	35	8	8.00	961.00	944.00	60.00	7764.88
12	4	35	8	12.00	961.00	3325.00	60.00	11070.72
12	4	35	8	14.00	961.00	773.00	60.00	12915.84
12	4	35	8	10.00	961.00	3825.00	60.00	9321.70
12	4	35	8	18.00	961.00	3755.00	60.00	17989.92
12	4	35	8	17.00	961.00	3225.00	60.00	15193.41
12	4	35	8	13.00	961.00	2326.00	60.00	11743.42
13	4	35	8	15.00	641.00	1222.00	40.00	8749.65
13	4	35	8	10.00	641.00	2205.00	40.00	6025.40
13	4	35	8	8.00	641.00	1076.00	40.00	5589.52
13	4	35	8	8.00	641.00	3338.00	40.00	5435.68
13	4	35	8	12.00	641.00	2588.00	40.00	7307.40
13	4	35	8	14.00	641.00	1421.00	40.00	8615.04
13	4	35	8	10.00	641.00	2388.00	40.00	6153.60
13	4	35	8	18.00	641.00	1863.00	40.00	10845.72
13	4	35	8	17.00	641.00	2595.00	40.00	10461.12
13	4	35	8	13.00	641.00	3851.00	40.00	7499.70
14	4	35	8	15.00	401.00	973.00	25.00	6375.90
14	4	35	8	10.00	401.00	1317.00	25.00	3649.10
14	4	35	8	8.00	401.00	1537.00	25.00	3111.76
14	4	35	8	8.00	401.00	3705.00	25.00	3208.00
14	4	35	8	12.00	401.00	1200.00	25.00	4860.12
14	4	35	8	14.00	401.00	1912.00	25.00	5950.84
14	4	35	8	10.00	401.00	1972.00	25.00	3969.90
14	4	35	8	18.00	401.00	3839.00	25.00	7001.46
14	4	35	8	17.00	401.00	502.00	25.00	6612.49
14	4	35	8	13.00	401.00	240.00	25.00	5004.48
15	4	35	8	15.00	241.00	2958.00	15.00	3289.65
15	4	35	8	10.00	241.00	2686.00	15.00	2626.90
15	4	35	8	8.00	241.00	3835.00	15.00	1928.00
15	4	35	8	8.00	241.00	3133.00	15.00	2062.96
15	4	35	8	12.00	241.00	1042.00	15.00	3007.68
15	4	35	8	14.00	241.00	2031.00	15.00	3441.48
15	4	35	8	10.00	241.00	1123.00	15.00	2530.50
15	4	35	8	18.00	241.00	3239.00	15.00	4554.90
15	4	35	8	17.00	241.00	3673.00	15.00	3851.18
15	4	35	8	13.00	241.00	2301.00	15.00	2913.69
16	4	35	8	15.00	161.00	3693.00	10.00	2511.60
16	4	35	8	10.00	161.00	3897.00	10.00	1513.40
16	4	35	8	8.00	161.00	3353.00	10.00	1365.28
16	4	35	8	8.00	161.00	3393.00	10.00	1378.16
16	4	35	8	12.00	161.00	1045.00	10.00	1816.08
16	4	35	8	14.00	161.00	781.00	10.00	2051.14
16	4	35	8	10.00	161.00	3876.00	10.00	1545.60
16	4	35	8	18.00	161.00	276.00	10.00	3100.86
16	4	35	8	17.00	161.00	1589.00	10.00	2600.15
16	4	35	8	13.00	161.00	1679.00	10.00	2218.58
17	4	35	8	15.00	161.00	2985.00	10.00	2415.00
17	4	35	8	10.00	161.00	1310.00	10.00	1497.30
17	4	35	8	8.00	161.00	1190.00	10.00	1326.64
17	4	35	8	8.00	161.00	834.00	10.00	1326.64
17	4	35	8	12.00	161.00	2242.00	10.00	2009.28
17	4	35	8	14.00	161.00	1879.00	10.00	2344.16
17	4	35	8	10.00	161.00	2928.00	10.00	1754.90
17	4	35	8	18.00	161.00	602.00	10.00	2782.08
17	4	35	8	17.00	161.00	3949.00	10.00	2709.63
17	4	35	8	13.00	161.00	2710.00	10.00	2218.58
18	4	35	8	15.00	241.00	18.00	15.00	3289.65
18	4	35	8	10.00	241.00	1905.00	15.00	2434.10
18	4	35	8	8.00	241.00	1705.00	15.00	1793.04
18	4	35	8	8.00	241.00	3236.00	15.00	1793.04
18	4	35	8	12.00	241.00	2824.00	15.00	2805.24
18	4	35	8	14.00	241.00	3362.00	15.00	3374.00
18	4	35	8	10.00	241.00	3016.00	15.00	2217.20
18	4	35	8	18.00	241.00	3972.00	15.00	3904.20
18	4	35	8	17.00	241.00	3685.00	15.00	4260.88
18	4	35	8	13.00	241.00	2186.00	15.00	2976.35
19	4	35	8	15.00	1.00	2638.00	0.00	13.80
19	4	35	8	10.00	1.00	2669.00	0.00	9.20
19	4	35	8	8.00	1.00	2436.00	0.00	8.00
19	4	35	8	8.00	1.00	2442.00	0.00	7.52
19	4	35	8	12.00	1.00	2962.00	0.00	12.24
19	4	35	8	14.00	1.00	1177.00	0.00	14.14
19	4	35	8	10.00	1.00	547.00	0.00	10.10
19	4	35	8	18.00	1.00	2116.00	0.00	17.28
19	4	35	8	17.00	1.00	2858.00	0.00	15.81
19	4	35	8	13.00	1.00	1018.00	0.00	11.96
20	4	35	8	15.00	1.00	3562.00	0.00	13.80
20	4	35	8	10.00	1.00	57.00	0.00	10.60
20	4	35	8	8.00	1.00	3529.00	0.00	7.20
20	4	35	8	8.00	1.00	795.00	0.00	7.76
20	4	35	8	12.00	1.00	1311.00	0.00	12.36
20	4	35	8	14.00	1.00	2283.00	0.00	13.72
20	4	35	8	10.00	1.00	1132.00	0.00	10.30
20	4	35	8	18.00	1.00	1732.00	0.00	18.00
20	4	35	8	17.00	1.00	3557.00	0.00	18.19
20	4	35	8	13.00	1.00	2295.00	0.00	14.04
21	4	35	8	15.00	1.00	2222.00	0.00	13.95
21	4	35	8	10.00	1.00	2600.00	0.00	9.30
21	4	35	8	8.00	1.00	944.00	0.00	7.36
21	4	35	8	8.00	1.00	3877.00	0.00	7.60
21	4	35	8	12.00	1.00	2059.00	0.00	11.76
21	4	35	8	14.00	1.00	80.00	0.00	14.84
21	4	35	8	10.00	1.00	170.00	0.00	10.50
21	4	35	8	18.00	1.00	996.00	0.00	17.64
21	4	35	8	17.00	1.00	468.00	0.00	18.02
21	4	35	8	13.00	1.00	2622.00	0.00	13.26
22	4	35	8	15.00	1.00	184.00	0.00	14.10
22	4	35	8	10.00	1.00	1292.00	0.00	10.80
22	4	35	8	8.00	1.00	30.00	0.00	7.68
22	4	35	8	8.00	1.00	1146.00	0.00	8.16
22	4	35	8	12.00	1.00	3580.00	0.00	12.12
22	4	35	8	14.00	1.00	1205.00	0.00	14.42
22	4	35	8	10.00	1.00	2288.00	0.00	10.50
22	4	35	8	18.00	1.00	2307.00	0.00	16.38
22	4	35	8	17.00	1.00	676.00	0.00	17.68
